model,id,ano,area,difficulty_score,escolhido,label,acertou,confianca,conf_metodo,conf_app,n_predict
gemma-3-1b,questao_67,2022,CH,0.894008,A,C,False,0.765103,letra,0.770282,4
gemma-3-1b,questao_68,2022,CH,0.689594,C,D,False,0.910165,letra,0.893094,4
gemma-3-1b,questao_70,2022,CH,0.792879,A,A,True,0.437146,letra,0.668316,4
gemma-3-1b,questao_71,2022,CH,0.576338,E,E,True,0.323751,letra,0.413457,4
gemma-3-1b,questao_72,2022,CH,0.832687,C,C,True,0.997068,letra,0.929258,4
gemma-3-1b,questao_73,2022,CH,0.9047,A,B,False,0.336199,letra,0.627869,4
gemma-3-1b,questao_76,2022,CH,0.865012,A,A,True,0.995661,letra,0.834683,4
gemma-3-1b,questao_77,2022,CH,0.616711,D,E,False,0.449682,letra,0.665694,4
gemma-3-1b,questao_78,2022,CH,0.666087,B,C,False,0.786804,letra,0.710024,4
gemma-3-1b,questao_79,2022,CH,0.679551,B,B,True,0.99463,letra,0.678397,4
gemma-3-1b,questao_80,2022,CH,0.889448,D,E,False,0.971771,letra,0.925726,4
gemma-3-1b,questao_81,2022,CH,0.912115,D,B,False,0.714941,letra,0.61085,4
gemma-3-1b,questao_83,2022,CH,0.831073,A,E,False,0.966772,letra,0.874991,4
gemma-3-1b,questao_84,2022,CH,0.767853,A,E,False,0.745602,letra,0.874676,4
gemma-3-1b,questao_85,2022,CH,0.626315,D,D,True,0.765374,letra,0.755862,4
gemma-3-1b,questao_86,2022,CH,0.705689,A,A,True,0.900446,letra,0.842122,4
gemma-3-1b,questao_87,2022,CH,0.793961,D,D,True,0.833476,letra,0.841397,4
gemma-3-1b,questao_88,2022,CH,0.658649,D,E,False,0.534079,letra,0.817426,4
gemma-3-1b,questao_89,2022,CH,0.395534,A,A,True,0.956855,letra,0.564611,4
gemma-3-1b,questao_91,2022,CN,0.805908,C,D,False,0.99606,letra,0.91549,4
gemma-3-1b,questao_95,2022,CN,0.701665,C,D,False,0.929205,letra,0.873263,4
gemma-3-1b,questao_96,2022,CN,0.925308,C,B,False,0.576996,letra,0.76593,4
gemma-3-1b,questao_97,2022,CN,0.84609,C,E,False,0.81436,letra,0.796528,4
gemma-3-1b,questao_98,2022,CN,0.769436,C,A,False,0.973594,letra,0.688022,4
gemma-3-1b,questao_100,2022,CN,0.687453,D,C,False,0.584189,letra,0.771821,4
gemma-3-1b,questao_101,2022,CN,0.751584,D,A,False,0.433351,letra,0.599626,4
gemma-3-1b,questao_102,2022,CN,0.855588,C,E,False,0.683132,letra,0.722298,4
gemma-3-1b,questao_103,2022,CN,0.812205,A,B,False,0.842061,letra,0.912861,4
gemma-3-1b,questao_106,2022,CN,0.8217,A,E,False,0.963118,letra,0.654052,4
gemma-3-1b,questao_107,2022,CN,0.924185,C,B,False,0.596814,letra,0.832618,4
gemma-3-1b,questao_108,2022,CN,0.916932,C,B,False,0.953455,letra,0.794171,4
gemma-3-1b,questao_109,2022,CN,0.734382,C,C,True,0.54211,letra,0.674672,4
gemma-3-1b,questao_113,2022,CN,0.816675,C,C,True,0.645612,letra,0.753669,4
gemma-3-1b,questao_114,2022,CN,0.809694,C,B,False,0.925869,letra,0.889422,4
gemma-3-1b,questao_115,2022,CN,0.76989,A,D,False,0.742258,letra,0.672809,4
gemma-3-1b,questao_116,2022,CN,0.713107,C,D,False,0.986207,letra,0.862217,4
gemma-3-1b,questao_120,2022,CN,0.733003,C,E,False,0.971676,letra,0.882318,4
gemma-3-1b,questao_121,2022,CN,0.805141,C,A,False,0.635275,letra,0.756339,4
gemma-3-1b,questao_124,2022,CN,0.726318,A,A,True,0.995588,letra,0.859734,4
gemma-3-1b,questao_125,2022,CN,0.889772,C,B,False,0.844416,letra,0.8442,4
gemma-3-1b,questao_126,2022,CN,0.821287,A,C,False,0.580104,letra,0.731758,4
gemma-3-1b,questao_127,2022,CN,0.960534,D,E,False,0.949344,letra,0.856718,4
gemma-3-1b,questao_129,2022,CN,0.833361,A,B,False,0.729687,letra,0.837525,4
gemma-3-1b,questao_130,2022,CN,0.873434,A,E,False,0.97423,letra,0.887525,4
gemma-3-1b,questao_133,2022,CN,0.812293,D,D,True,0.993683,letra,0.875143,4
gemma-3-1b,questao_134,2022,CN,0.867339,A,B,False,0.427815,letra,0.69081,4
gemma-3-1b,questao_135,2022,CN,0.903268,D,A,False,0.312852,letra,0.633318,4
gemma-3-1b,questao_138,2022,MT,0.494005,C,E,False,0.661658,letra,0.642642,4
gemma-3-1b,questao_140,2022,MT,0.656564,A,A,True,0.500048,letra,0.744328,4
gemma-3-1b,questao_141,2022,MT,0.928705,C,E,False,0.431712,letra,0.772731,4
gemma-3-1b,questao_142,2022,MT,0.705689,A,A,True,0.722701,letra,0.775975,4
gemma-3-1b,questao_143,2022,MT,0.930126,A,B,False,0.32539,letra,0.699333,4
gemma-3-1b,questao_144,2022,MT,0.654701,A,D,False,0.569658,letra,0.786352,4
gemma-3-1b,questao_145,2022,MT,0.929411,C,D,False,0.421707,letra,0.611311,4
gemma-3-1b,questao_147,2022,MT,0.868705,A,E,False,0.464841,letra,0.701456,4
gemma-3-1b,questao_149,2022,MT,0.91712,C,D,False,0.94134,letra,0.91299,4
gemma-3-1b,questao_150,2022,MT,0.83816,C,B,False,0.946585,letra,0.811375,4
gemma-3-1b,questao_151,2022,MT,0.90896,C,A,False,0.727927,letra,0.730229,4
gemma-3-1b,questao_152,2022,MT,0.855325,C,A,False,0.577088,letra,0.72571,4
gemma-3-1b,questao_153,2022,MT,0.830057,C,A,False,0.893538,letra,0.605276,4
gemma-3-1b,questao_154,2022,MT,0.91924,C,A,False,0.631802,letra,0.5103,4
gemma-3-1b,questao_158,2022,MT,0.914753,A,C,False,0.553726,letra,0.823576,4
gemma-3-1b,questao_159,2022,MT,0.927055,A,B,False,0.577711,letra,0.708957,4
gemma-3-1b,questao_160,2022,MT,0.917348,A,C,False,0.417477,letra,0.717651,4
gemma-3-1b,questao_161,2022,MT,0.920411,C,C,True,0.94497,letra,0.717586,4
gemma-3-1b,questao_162,2022,MT,0.827346,C,C,True,0.873487,letra,0.871979,4
gemma-3-1b,questao_163,2022,MT,0.897453,C,B,False,0.442881,letra,0.480287,4
gemma-3-1b,questao_164,2022,MT,0.882994,A,C,False,0.888751,letra,0.619369,4
gemma-3-1b,questao_166,2022,MT,0.90478,A,D,False,0.661436,letra,0.715524,4
gemma-3-1b,questao_167,2022,MT,0.901455,C,B,False,0.675424,letra,0.805426,4
gemma-3-1b,questao_169,2022,MT,0.929825,C,E,False,0.862269,letra,0.840207,4
gemma-3-1b,questao_170,2022,MT,0.917987,C,E,False,0.584849,letra,0.636736,4
gemma-3-1b,questao_171,2022,MT,0.988866,C,C,True,0.552445,letra,0.637,4
gemma-3-1b,questao_172,2022,MT,0.965632,C,B,False,0.877157,letra,0.863554,4
gemma-3-1b,questao_173,2022,MT,0.92066,C,D,False,0.699616,letra,0.632071,4
gemma-3-1b,questao_174,2022,MT,0.872349,A,C,False,0.869049,letra,0.933147,4
gemma-3-1b,questao_175,2022,MT,0.945846,C,A,False,0.710894,letra,0.749947,4
gemma-3-1b,questao_176,2022,MT,0.964467,C,B,False,0.972147,letra,0.789506,4
gemma-3-1b,questao_179,2022,MT,0.99056,C,C,True,0.950184,letra,0.788587,4
gemma-3-1b,questao_01,2023,LC,0.702851,C,B,False,0.99049,letra,0.85768,4
gemma-3-1b,questao_02,2023,LC,0.610299,D,D,True,0.978829,letra,0.858524,4
gemma-3-1b,questao_05,2023,LC,0.626231,A,A,True,0.979235,letra,0.843697,4
gemma-3-1b,questao_06,2023,LC,0.712283,A,A,True,0.984084,letra,0.894044,4
gemma-3-1b,questao_08,2023,LC,0.663574,B,E,False,0.49301,letra,0.660637,4
gemma-3-1b,questao_09,2023,LC,0.713591,C,C,True,0.783625,letra,0.871033,4
gemma-3-1b,questao_10,2023,LC,0.631075,C,B,False,0.979662,letra,0.877506,4
gemma-3-1b,questao_11,2023,LC,0.4777,E,B,False,0.607346,letra,0.764896,4
gemma-3-1b,questao_12,2023,LC,0.492278,A,E,False,0.531656,letra,0.780424,4
gemma-3-1b,questao_13,2023,LC,0.431319,A,A,True,0.993589,letra,0.926244,4
gemma-3-1b,questao_14,2023,LC,0.683612,A,A,True,0.995993,letra,0.928244,4
gemma-3-1b,questao_15,2023,LC,0.774123,B,C,False,0.663156,letra,0.805015,4
gemma-3-1b,questao_16,2023,LC,0.502285,A,A,True,0.99363,letra,0.825658,4
gemma-3-1b,questao_17,2023,LC,0.54071,A,A,True,0.979348,letra,0.89561,4
gemma-3-1b,questao_20,2023,LC,0.872112,C,E,False,0.995935,letra,0.89862,4
gemma-3-1b,questao_21,2023,LC,0.602598,A,A,True,0.898566,letra,0.84691,4
gemma-3-1b,questao_22,2023,LC,0.768165,A,C,False,0.500819,letra,0.679903,4
gemma-3-1b,questao_23,2023,LC,0.697223,A,B,False,0.614708,letra,0.745774,4
gemma-3-1b,questao_24,2023,LC,0.920735,C,C,True,0.932502,letra,0.871268,4
gemma-3-1b,questao_25,2023,LC,0.548891,A,A,True,0.960477,letra,0.832808,4
gemma-3-1b,questao_26,2023,LC,0.466988,C,C,True,0.973305,letra,0.831746,4
gemma-3-1b,questao_27,2023,LC,0.562524,C,C,True,0.983312,letra,0.87881,4
gemma-3-1b,questao_28,2023,LC,0.839069,C,C,True,0.993413,letra,0.897314,4
gemma-3-1b,questao_30,2023,LC,0.502227,D,D,True,0.982994,letra,0.897186,4
gemma-3-1b,questao_31,2023,LC,0.868677,B,E,False,0.689817,letra,0.636283,4
gemma-3-1b,questao_32,2023,LC,0.569693,A,D,False,0.925472,letra,0.85017,4
gemma-3-1b,questao_33,2023,LC,0.639932,C,A,False,0.909074,letra,0.941656,4
gemma-3-1b,questao_34,2023,LC,0.644922,D,D,True,0.996954,letra,0.951828,4
gemma-3-1b,questao_35,2023,LC,0.917822,B,B,True,0.952529,letra,0.679259,4
gemma-3-1b,questao_36,2023,LC,0.916246,C,D,False,0.866412,letra,0.824653,4
gemma-3-1b,questao_37,2023,LC,0.484977,C,B,False,0.877268,letra,0.786807,4
gemma-3-1b,questao_38,2023,LC,0.832162,A,E,False,0.998042,letra,0.864253,4
gemma-3-1b,questao_39,2023,LC,0.584071,D,E,False,0.90979,letra,0.934223,4
gemma-3-1b,questao_40,2023,LC,0.38281,D,D,True,0.752961,letra,0.853402,4
gemma-3-1b,questao_41,2023,LC,0.623521,D,D,True,0.988391,letra,0.950733,4
gemma-3-1b,questao_42,2023,LC,0.759427,A,A,True,0.976361,letra,0.848968,4
gemma-3-1b,questao_43,2023,LC,0.627426,E,C,False,0.558758,letra,0.75065,4
gemma-3-1b,questao_44,2023,LC,0.694629,C,C,True,0.560637,letra,0.817592,4
gemma-3-1b,questao_45,2023,LC,0.691122,A,C,False,0.91117,letra,0.843088,4
gemma-3-1b,questao_46,2023,CH,0.349738,A,A,True,0.987722,letra,0.576593,4
gemma-3-1b,questao_47,2023,CH,0.532173,A,B,False,0.729258,letra,0.82807,4
gemma-3-1b,questao_48,2023,CH,0.520209,A,C,False,0.650486,letra,0.839925,4
gemma-3-1b,questao_49,2023,CH,0.566135,D,D,True,0.706141,letra,0.682887,4
gemma-3-1b,questao_50,2023,CH,0.597115,A,C,False,0.994864,letra,0.826674,4
gemma-3-1b,questao_51,2023,CH,0.67026,B,B,True,0.981012,letra,0.82486,4
gemma-3-1b,questao_52,2023,CH,0.57879,D,D,True,0.992672,letra,0.941885,4
gemma-3-1b,questao_55,2023,CH,0.647028,D,D,True,0.997087,letra,0.954558,4
gemma-3-1b,questao_56,2023,CH,0.720858,A,A,True,0.378053,letra,0.628384,4
gemma-3-1b,questao_57,2023,CH,0.661738,C,E,False,0.277318,letra,0.560115,4
gemma-3-1b,questao_58,2023,CH,0.662132,A,A,True,0.935039,letra,0.829697,4
gemma-3-1b,questao_60,2023,CH,0.660226,A,E,False,0.974451,letra,0.929789,4
gemma-3-1b,questao_61,2023,CH,0.76697,A,E,False,0.943694,letra,0.839936,4
gemma-3-1b,questao_62,2023,CH,0.785601,C,C,True,0.539093,letra,0.721338,4
gemma-3-1b,questao_63,2023,CH,0.765914,A,A,True,0.994236,letra,0.919584,4
gemma-3-1b,questao_64,2023,CH,0.694408,A,B,False,0.977236,letra,0.950251,4
gemma-3-1b,questao_65,2023,CH,0.933256,A,A,True,0.855578,letra,0.904118,4
gemma-3-1b,questao_67,2023,CH,0.813103,C,B,False,0.977339,letra,0.918822,4
gemma-3-1b,questao_68,2023,CH,0.826424,A,E,False,0.801606,letra,0.883704,4
gemma-3-1b,questao_69,2023,CH,0.767381,A,A,True,0.996878,letra,0.888665,4
gemma-3-1b,questao_70,2023,CH,0.87822,D,B,False,0.815925,letra,0.839847,4
gemma-3-1b,questao_71,2023,CH,0.80316,A,A,True,0.997715,letra,0.883587,4
gemma-3-1b,questao_72,2023,CH,0.73954,D,D,True,0.989333,letra,0.884003,4
gemma-3-1b,questao_73,2023,CH,0.688151,C,E,False,0.722135,letra,0.653955,4
gemma-3-1b,questao_74,2023,CH,0.677914,B,B,True,0.698566,letra,0.633371,4
gemma-3-1b,questao_75,2023,CH,0.832004,A,A,True,0.847659,letra,0.876313,4
gemma-3-1b,questao_76,2023,CH,0.915215,C,A,False,0.519423,letra,0.658742,4
gemma-3-1b,questao_77,2023,CH,0.623594,B,B,True,0.940307,letra,0.798393,4
gemma-3-1b,questao_78,2023,CH,0.560044,C,C,True,0.995505,letra,0.856348,4
gemma-3-1b,questao_79,2023,CH,0.844646,A,D,False,0.580749,letra,0.575981,4
gemma-3-1b,questao_80,2023,CH,0.683196,C,C,True,0.5976,letra,0.609903,4
gemma-3-1b,questao_81,2023,CH,0.869904,A,A,True,0.995408,letra,0.890392,4
gemma-3-1b,questao_83,2023,CH,0.67049,A,A,True,0.97725,letra,0.92002,4
gemma-3-1b,questao_84,2023,CH,0.639476,B,D,False,0.868453,letra,0.769311,4
gemma-3-1b,questao_85,2023,CH,0.36405,C,C,True,0.512522,letra,0.67529,4
gemma-3-1b,questao_87,2023,CH,0.560997,A,A,True,0.993476,letra,0.819062,4
gemma-3-1b,questao_88,2023,CH,0.528659,A,A,True,0.990235,letra,0.878895,4
gemma-3-1b,questao_89,2023,CH,0.521464,D,D,True,0.946026,letra,0.925613,4
gemma-3-1b,questao_90,2023,CH,0.449349,A,E,False,0.871859,letra,0.798576,4
gemma-3-1b,questao_91,2023,CN,0.387897,D,C,False,0.876693,letra,0.904965,4
gemma-3-1b,questao_93,2023,CN,0.58145,D,D,True,0.727885,letra,0.857625,4
gemma-3-1b,questao_94,2023,CN,0.621239,C,A,False,0.993954,letra,0.674977,4
gemma-3-1b,questao_96,2023,CN,0.852384,A,E,False,0.752076,letra,0.476829,4
gemma-3-1b,questao_99,2023,CN,0.805323,C,E,False,0.346352,letra,0.609438,4
gemma-3-1b,questao_102,2023,CN,0.833751,D,D,True,0.918741,letra,0.915975,4
gemma-3-1b,questao_103,2023,CN,0.731422,C,B,False,0.611702,letra,0.809352,4
gemma-3-1b,questao_105,2023,CN,0.879598,C,D,False,0.790194,letra,0.76396,4
gemma-3-1b,questao_106,2023,CN,0.812876,C,C,True,0.556561,letra,0.673861,4
gemma-3-1b,questao_107,2023,CN,0.831149,C,C,True,0.81983,letra,0.557515,4
gemma-3-1b,questao_110,2023,CN,0.854885,C,B,False,0.92348,letra,0.691315,4
gemma-3-1b,questao_112,2023,CN,0.878915,C,A,False,0.831747,letra,0.802673,4
gemma-3-1b,questao_115,2023,CN,0.882885,A,A,True,0.905071,letra,0.9444,4
gemma-3-1b,questao_116,2023,CN,0.913599,C,A,False,0.952877,letra,0.761449,4
gemma-3-1b,questao_117,2023,CN,0.667058,D,C,False,0.546496,letra,0.759293,4
gemma-3-1b,questao_118,2023,CN,0.860651,D,D,True,0.405827,letra,0.740508,4
gemma-3-1b,questao_119,2023,CN,0.855609,A,D,False,0.992729,letra,0.897653,4
gemma-3-1b,questao_121,2023,CN,0.901016,A,A,True,0.982435,letra,0.834493,4
gemma-3-1b,questao_122,2023,CN,0.825754,A,C,False,0.989579,letra,0.882748,4
gemma-3-1b,questao_123,2023,CN,0.877746,D,D,True,0.972723,letra,0.909788,4
gemma-3-1b,questao_124,2023,CN,0.820892,D,B,False,0.882159,letra,0.883653,4
gemma-3-1b,questao_125,2023,CN,0.733376,A,E,False,0.638228,letra,0.756479,4
gemma-3-1b,questao_126,2023,CN,0.780963,A,A,True,0.996387,letra,0.95228,4
gemma-3-1b,questao_127,2023,CN,0.767268,A,B,False,0.309794,letra,0.6819,4
gemma-3-1b,questao_128,2023,CN,0.9136,D,D,True,0.974753,letra,0.956416,4
gemma-3-1b,questao_129,2023,CN,0.740181,A,C,False,0.790621,letra,0.733286,4
gemma-3-1b,questao_130,2023,CN,0.536764,C,D,False,0.913192,letra,0.807998,4
gemma-3-1b,questao_131,2023,CN,0.240586,C,B,False,0.678694,letra,0.789595,4
gemma-3-1b,questao_132,2023,CN,0.581572,D,E,False,0.860813,letra,0.87241,4
gemma-3-1b,questao_133,2023,CN,0.935482,C,A,False,0.300784,letra,0.737048,4
gemma-3-1b,questao_134,2023,CN,0.894049,C,B,False,0.988189,letra,0.83642,4
gemma-3-1b,questao_135,2023,CN,0.793486,C,D,False,0.498515,letra,0.768382,4
gemma-3-1b,questao_137,2023,MT,0.861744,A,B,False,0.24639,letra,0.662253,4
gemma-3-1b,questao_140,2023,MT,0.534637,C,E,False,0.500183,letra,0.685614,4
gemma-3-1b,questao_145,2023,MT,0.702728,C,D,False,0.927655,letra,0.903994,4
gemma-3-1b,questao_146,2023,MT,0.929381,A,A,True,0.527545,letra,0.682531,4
gemma-3-1b,questao_149,2023,MT,0.67768,A,C,False,0.571694,letra,0.801327,4
gemma-3-1b,questao_151,2023,MT,0.746541,A,C,False,0.57675,letra,0.667713,4
gemma-3-1b,questao_152,2023,MT,0.948798,C,C,True,0.890741,letra,0.844119,4
gemma-3-1b,questao_153,2023,MT,0.810185,C,A,False,0.726962,letra,0.715882,4
gemma-3-1b,questao_155,2023,MT,0.524219,C,B,False,0.843832,letra,0.838683,4
gemma-3-1b,questao_156,2023,MT,0.924466,C,A,False,0.834379,letra,0.701827,4
gemma-3-1b,questao_158,2023,MT,0.935345,C,D,False,0.468975,letra,0.697941,4
gemma-3-1b,questao_160,2023,MT,0.92799,C,D,False,0.499872,letra,0.580406,4
gemma-3-1b,questao_161,2023,MT,0.781954,A,D,False,0.719077,letra,0.833819,4
gemma-3-1b,questao_162,2023,MT,0.915299,D,A,False,0.918798,letra,0.907852,4
gemma-3-1b,questao_163,2023,MT,0.79327,C,E,False,0.892408,letra,0.912677,4
gemma-3-1b,questao_165,2023,MT,0.797089,C,E,False,0.871367,letra,0.817378,4
gemma-3-1b,questao_166,2023,MT,0.918496,C,A,False,0.852316,letra,0.838466,4
gemma-3-1b,questao_167,2023,MT,0.821436,C,B,False,0.944574,letra,0.858494,4
gemma-3-1b,questao_171,2023,MT,0.852829,A,D,False,0.931127,letra,0.892883,4
gemma-3-1b,questao_173,2023,MT,0.762311,C,C,True,0.925333,letra,0.828324,4
gemma-3-1b,questao_174,2023,MT,0.874264,C,A,False,0.742018,letra,0.68707,4
gemma-3-1b,questao_175,2023,MT,0.879221,C,D,False,0.921122,letra,0.857174,4
gemma-3-1b,questao_178,2023,MT,0.823268,A,C,False,0.533593,letra,0.763802,4
gemma-3-1b,questao_180,2023,MT,0.892053,C,B,False,0.727386,letra,0.777176,4
gemma-3-1b,questao_01,2024,LC,0.692284,D,A,False,0.61878,letra,0.739408,4
gemma-3-1b,questao_05,2024,LC,0.661637,A,A,True,0.979739,letra,0.798076,4
gemma-3-1b,questao_06,2024,LC,0.834939,B,C,False,0.985363,letra,0.833836,4
gemma-3-1b,questao_07,2024,LC,0.597911,D,B,False,0.905654,letra,0.849726,4
gemma-3-1b,questao_08,2024,LC,0.578803,A,E,False,0.974976,letra,0.93184,4
gemma-3-1b,questao_09,2024,LC,0.693618,D,D,True,0.444415,letra,0.741159,4
gemma-3-1b,questao_10,2024,LC,0.509416,A,A,True,0.996357,letra,0.834564,4
gemma-3-1b,questao_11,2024,LC,0.470009,D,D,True,0.988214,letra,0.974444,4
gemma-3-1b,questao_13,2024,LC,0.51153,C,E,False,0.723438,letra,0.836407,4
gemma-3-1b,questao_14,2024,LC,0.497638,C,B,False,0.908271,letra,0.683786,4
gemma-3-1b,questao_15,2024,LC,0.403749,D,D,True,0.568043,letra,0.78491,4
gemma-3-1b,questao_17,2024,LC,0.708273,B,B,True,0.395663,letra,0.545604,4
gemma-3-1b,questao_19,2024,LC,0.774708,B,B,True,0.876739,letra,0.796714,4
gemma-3-1b,questao_20,2024,LC,0.406479,B,B,True,0.951208,letra,0.707371,4
gemma-3-1b,questao_21,2024,LC,0.677252,C,C,True,0.426491,letra,0.755781,4
gemma-3-1b,questao_22,2024,LC,0.800214,C,E,False,0.987435,letra,0.78933,4
gemma-3-1b,questao_24,2024,LC,0.860324,C,C,True,0.572385,letra,0.686119,4
gemma-3-1b,questao_25,2024,LC,0.705995,B,B,True,0.656667,letra,0.721445,4
gemma-3-1b,questao_26,2024,LC,0.793942,C,D,False,0.905789,letra,0.880485,4
gemma-3-1b,questao_28,2024,LC,0.887701,C,B,False,0.464841,letra,0.718793,4
gemma-3-1b,questao_29,2024,LC,0.80011,A,A,True,0.991198,letra,0.853505,4
gemma-3-1b,questao_30,2024,LC,0.730021,A,D,False,0.91704,letra,0.683126,4
gemma-3-1b,questao_31,2024,LC,0.734799,C,D,False,0.998361,letra,0.895005,4
gemma-3-1b,questao_32,2024,LC,0.673857,A,D,False,0.86279,letra,0.645163,4
gemma-3-1b,questao_33,2024,LC,0.582601,C,C,True,0.991846,letra,0.839741,4
gemma-3-1b,questao_34,2024,LC,0.613534,A,B,False,0.725542,letra,0.78866,4
gemma-3-1b,questao_35,2024,LC,0.648121,D,D,True,0.997903,letra,0.925825,4
gemma-3-1b,questao_36,2024,LC,0.491961,C,E,False,0.808774,letra,0.840527,4
gemma-3-1b,questao_37,2024,LC,0.574247,C,D,False,0.788916,letra,0.839623,4
gemma-3-1b,questao_38,2024,LC,0.491436,D,D,True,0.960292,letra,0.905507,4
gemma-3-1b,questao_39,2024,LC,0.73295,C,C,True,0.995298,letra,0.683799,4
gemma-3-1b,questao_40,2024,LC,0.541859,E,E,True,0.978767,letra,0.920164,4
gemma-3-1b,questao_41,2024,LC,0.41992,C,C,True,0.988929,letra,0.947109,4
gemma-3-1b,questao_42,2024,LC,0.49767,D,B,False,0.456367,letra,0.682749,4
gemma-3-1b,questao_43,2024,LC,0.39126,E,E,True,0.743346,letra,0.837989,4
gemma-3-1b,questao_44,2024,LC,0.57087,D,C,False,0.671824,letra,0.836441,4
